dataset,lang,kind,model,family,variant,missed,gold_spans,missed_pct,missed_ci_low_reported,missed_ci_high_reported,hidden_pct_reported,char_f1_reported,char_precision_reported,char_recall_reported,train,dropped_spans,fp_rows,fp_chars
hivetrace,ru,pii,rules-ru,rules,base,595,1667,35.692861427714455,33.6,37.9,64.3,0.732,0.995,0.579,False,0,0/378,0
hivetrace,ru,pii,fef2-secret-ru+cpu-int8,hf,cpu-int8,690,1667,41.39172165566887,39.1,43.8,46.5,0.701,0.912,0.569,False,0,9/378,67
hivetrace,ru,pii,gliner25-fastino,gliner2,base,697,1667,41.81163767246551,39.2,44.4,55.8,0.687,0.909,0.551,False,0,43/378,378
hivetrace,ru,pii,gliner-multi-v21-ru,gliner,base,738,1667,44.271145770845834,42.0,46.5,41.6,0.568,0.803,0.44,False,0,29/378,352
hivetrace,ru,pii,gliner-multi-v21,gliner,base,799,1667,47.930413917216555,45.6,50.5,37.9,0.535,0.757,0.414,False,0,63/378,1005
hivetrace,ru,pii,kalyan-ettin+cpu-int8,hf,cpu-int8,843,1667,50.569886022795444,47.8,53.2,32.0,0.648,0.947,0.492,False,0,44/378,248
hivetrace,ru,pii,gliner-pii-edge+cpu-int8,gliner,cpu-int8,938,1667,56.26874625074985,53.8,58.7,33.5,0.445,0.953,0.291,False,0,19/378,142
hivetrace,ru,pii,gliner-pii-base,gliner,base,954,1667,57.228554289142174,54.9,59.6,41.0,0.585,0.928,0.427,False,0,39/378,278
hivetrace,ru,pii,ner-ru-yqelz,hf,base,1037,1667,62.20755848830234,60.0,64.4,26.9,0.422,0.591,0.329,False,0,144/378,1972
hivetrace,ru,pii,stanza-ru,stanza,base,1138,1667,68.26634673065386,66.1,70.5,23.0,0.403,0.686,0.286,False,0,46/378,609
hivetrace,ru,pii,ner-ru-gherman,hf,base,1162,1667,69.70605878824234,67.4,72.0,0.9,0.423,0.972,0.27,False,0,4/378,35
hivetrace,ru,pii,ner-ru-gherman-onnx,onnx,base,1164,1667,69.82603479304139,67.6,72.1,0.8,0.42,0.973,0.268,False,0,3/378,31
hivetrace,ru,pii,ner-ru-gherman+cpu-int8,hf,cpu-int8,1181,1667,70.84583083383323,68.5,73.1,0.8,0.4,0.976,0.252,False,0,3/378,28
hivetrace,ru,pii,gliner2-hivetrace-uni-ru,gliner2,base,1182,1667,70.90581883623275,68.6,73.1,29.0,0.327,0.939,0.198,False,0,15/378,78
hivetrace,ru,pii,spacy-ru-lg,spacy,base,1247,1667,74.80503899220156,72.8,76.8,15.7,0.33,0.821,0.206,False,0,45/378,212
hivetrace,ru,pii,davlan-mbert,hf,base,1257,1667,75.40491901619676,73.3,77.4,14.1,0.341,0.886,0.211,False,0,8/378,60
hivetrace,ru,pii,davlan-xlmr,hf,base,1265,1667,75.88482303539293,73.9,78.0,14.6,0.356,0.932,0.22,False,0,4/378,36
hivetrace,ru,pii,davlan-mbert+cpu-int8,hf,cpu-int8,1276,1667,76.54469106178765,74.5,78.5,13.6,0.33,0.899,0.202,False,0,9/378,71
hivetrace,ru,pii,spacy-alrosait,spacy,base,1291,1667,77.44451109778045,75.4,79.6,21.8,0.418,0.97,0.266,False,0,4/378,52
hivetrace,ru,pii,davlan-xlmr+cpu-int8,hf,cpu-int8,1312,1667,78.70425914817037,76.7,80.7,12.4,0.292,0.943,0.173,False,0,3/378,34
hivetrace,ru,pii,natasha,natasha,base,1318,1667,79.06418716256749,77.1,81.1,14.1,0.272,0.878,0.161,False,0,8/378,64
hivetrace,ru,pii,gliner-pii-base+cpu-int8,gliner,cpu-int8,1609,1667,96.52069586082783,95.6,97.5,3.5,0.049,1.0,0.025,False,0,0/378,0
hivetrace,ru,pii,detect-secrets,leaks,base,1641,1667,98.44031193761248,97.8,99.0,1.6,0.19,0.759,0.109,False,0,0/378,0
hivetrace,ru,pii,betterleaks,leaks,base,1650,1667,98.98020395920815,98.5,99.5,1.0,0.175,1.0,0.096,False,0,0/378,0
hivetrace,ru,pii,gitleaks,leaks,base,1650,1667,98.98020395920815,98.5,99.5,1.0,0.175,1.0,0.096,False,0,0/378,0
hivetrace,ru,pii,kingfisher,leaks,base,1650,1667,98.98020395920815,98.5,99.5,1.0,0.175,1.0,0.096,False,0,0/378,0
hivetrace,ru,pii,noseyparker,leaks,base,1650,1667,98.98020395920815,98.5,99.5,1.0,0.175,1.0,0.096,False,0,0/378,0
hivetrace,ru,pii,titus,leaks,base,1650,1667,98.98020395920815,98.5,99.5,1.0,0.175,1.0,0.096,False,0,0/378,0
hivetrace,ru,pii,credsweeper-noml,leaks,base,1656,1667,99.34013197360528,98.9,99.7,0.7,0.091,0.999,0.048,False,0,0/378,0
hivetrace,ru,pii,credsweeper,leaks,base,1659,1667,99.52009598080384,99.1,99.8,0.5,0.083,1.0,0.043,False,0,0/378,0
hivetrace,ru,pii,trufflehog,leaks,base,1666,1667,99.94001199760048,99.8,100.0,0.1,0.011,1.0,0.006,False,0,0/378,0
hivetrace,ru,pii,deepsecrets,leaks,base,1666,1667,99.94001199760048,99.8,100.0,0.1,0.011,1.0,0.005,False,0,0/378,0
hivetrace,ru,pii,gliner-multi-v21+cpu-int8,gliner,cpu-int8,1667,1667,100.0,100.0,100.0,0.0,0.0,0.0,0.0,False,0,0/378,0
hivetrace,ru,pii,gliner-multi-v21-ru+cpu-int8,gliner,cpu-int8,1667,1667,100.0,100.0,100.0,0.0,0.0,0.0,0.0,False,0,0/378,0
hivetrace,ru,pii,gliner-nvidia+cpu-int8,gliner,cpu-int8,1667,1667,100.0,100.0,100.0,0.0,0.0,0.0,0.0,False,0,0/378,0
hivetrace,ru,pii,gliner-nvidia-ru+cpu-int8,gliner,cpu-int8,1667,1667,100.0,100.0,100.0,0.0,0.0,0.0,0.0,False,0,0/378,0
hivetrace,ru,pii,gliner-urchade+cpu-int8,gliner,cpu-int8,1667,1667,100.0,100.0,100.0,0.0,0.0,0.0,0.0,False,0,0/378,0
hivetrace,ru,pii,gliner-urchade-ru+cpu-int8,gliner,cpu-int8,1667,1667,100.0,100.0,100.0,0.0,0.0,0.0,0.0,False,0,0/378,0
jayguard,ru,pii,gliner2-fastino,gliner2,base,126,1195,10.543933054393305,8.2,12.8,77.6,0.585,0.433,0.902,False,0,116/170,2852
jayguard,ru,pii,gliner2-fastino-ru,gliner2,base,139,1195,11.631799163179917,9.2,14.0,76.9,0.666,0.53,0.893,False,0,92/170,1439
jayguard,ru,pii,gliner25-fastino+sent300,gliner2,sent300,154,1195,12.887029288702928,10.5,15.2,75.0,0.56,0.409,0.887,False,0,117/170,2795
jayguard,ru,pii,nym-base,hf,base,156,1195,13.05439330543933,10.7,15.3,56.3,0.546,0.401,0.856,False,0,111/170,2982
jayguard,ru,pii,gliner-urchade,gliner,base,157,1195,13.138075313807532,10.7,15.5,76.4,0.567,0.417,0.886,False,0,115/170,2689
jayguard,ru,pii,nym-base+ov100,hf,ov100,157,1195,13.138075313807532,10.7,15.5,56.4,0.544,0.399,0.856,False,0,113/170,3058
jayguard,ru,pii,gliner25-fastino+nochunk,gliner2,nochunk,158,1195,13.221757322175732,10.7,15.6,74.6,0.615,0.472,0.885,False,0,96/170,1827
jayguard,ru,pii,gliner-multi-v21,gliner,base,158,1195,13.221757322175732,10.6,15.7,73.2,0.556,0.408,0.872,False,0,112/170,2814
jayguard,ru,pii,nym-base+sent300,hf,sent300,158,1195,13.221757322175732,10.9,15.5,56.3,0.54,0.395,0.856,False,0,112/170,3126
jayguard,ru,pii,gliner25-fastino+ov100,gliner2,ov100,160,1195,13.389121338912133,10.9,15.7,74.7,0.589,0.441,0.885,False,0,107/170,2305
jayguard,ru,pii,gliner25-fastino,gliner2,base,162,1195,13.556485355648535,11.1,15.9,74.5,0.597,0.451,0.883,False,0,102/170,2107
jayguard,ru,pii,gliner2-hivetrace-omni,gliner2,base,165,1195,13.807531380753138,11.2,16.3,73.7,0.588,0.44,0.885,False,0,124/170,2704
jayguard,ru,pii,gliner25-fastino-ru,gliner2,base,170,1195,14.225941422594142,11.8,16.7,73.1,0.623,0.485,0.871,False,0,88/170,1471
jayguard,ru,pii,gliner25-fastino-ru+nochunk,gliner2,nochunk,171,1195,14.309623430962343,12.0,16.7,73.0,0.632,0.497,0.869,False,0,86/170,1530
jayguard,ru,pii,gliner2-hivetrace-omni-ru,gliner2,base,182,1195,15.230125523012552,12.6,17.9,71.2,0.601,0.461,0.863,False,0,109/170,2150
jayguard,ru,pii,nuner-zero,gliner,base,183,1195,15.313807531380753,12.7,18.0,71.0,0.608,0.471,0.859,False,0,103/170,1948
jayguard,ru,pii,pplx+sent300,pplx,sent300,183,1195,15.313807531380753,12.8,17.7,73.0,0.552,0.406,0.862,False,0,93/170,2692
jayguard,ru,pii,pplx+ov100,pplx,ov100,192,1195,16.06694560669456,13.4,18.7,72.3,0.553,0.409,0.856,False,0,88/170,2449
jayguard,ru,pii,pplx,pplx,base,197,1195,16.485355648535563,13.9,19.2,72.0,0.555,0.412,0.853,False,0,87/170,2396
jayguard,ru,pii,davlan-xlmr,hf,base,204,1195,17.07112970711297,14.4,19.6,67.2,0.617,0.491,0.832,False,0,95/170,1406
jayguard,ru,pii,bardsai-eu,onnx,base,205,1195,17.15481171548117,14.4,19.7,69.0,0.525,0.383,0.837,False,0,99/170,2497
jayguard,ru,pii,gliner-multi-v21-ru,gliner,base,207,1195,17.322175732217573,14.5,20.0,69.3,0.613,0.482,0.842,False,0,88/170,1582
jayguard,ru,pii,ner-ru-yqelz,hf,base,208,1195,17.405857740585773,14.8,20.0,60.3,0.443,0.306,0.804,False,0,157/170,7069
jayguard,ru,pii,ru-legal-ner+sent300,hf,sent300,236,1195,19.748953974895397,17.1,22.3,61.7,0.445,0.309,0.794,False,0,140/170,5269
jayguard,ru,pii,fef2-secret-ru,hf,base,243,1195,20.334728033472803,17.5,23.4,54.5,0.563,0.45,0.75,False,0,89/170,1383
jayguard,ru,pii,mmbert32k,hf,base,246,1195,20.585774058577407,17.9,23.3,48.8,0.486,0.367,0.719,False,0,132/170,3547
jayguard,ru,pii,spacy-ru-lg,spacy,base,248,1195,20.753138075313807,18.2,23.4,52.6,0.488,0.369,0.72,False,0,125/170,3700
jayguard,ru,pii,ru-pii-ner,rupii,base,250,1195,20.92050209205021,18.2,23.5,67.8,0.556,0.43,0.788,False,0,79/170,1651
jayguard,ru,pii,ner-ru-gherman,hf,base,251,1195,21.00418410041841,18.1,23.9,37.2,0.595,0.512,0.712,False,0,76/170,1005
jayguard,ru,pii,nym-small,onnx,base,257,1195,21.506276150627617,18.6,24.4,48.8,0.508,0.377,0.779,False,0,112/170,3024
jayguard,ru,pii,ru-legal-ner+ov100,hf,ov100,259,1195,21.673640167364017,18.8,24.4,59.4,0.461,0.328,0.778,False,0,135/170,4735
jayguard,ru,pii,ru-legal-ner,hf,base,265,1195,22.175732217573223,19.2,24.9,59.0,0.467,0.334,0.777,False,0,132/170,4534
jayguard,ru,pii,gliner-nvidia+sent300,gliner,sent300,274,1195,22.92887029288703,20.0,25.6,62.7,0.574,0.462,0.76,False,0,120/170,2252
jayguard,ru,pii,mmbert32k+nochunk,hf,nochunk,288,1195,24.10041841004184,21.0,27.1,45.9,0.48,0.368,0.69,False,0,129/170,3421
jayguard,ru,pii,gliner-nvidia+ov100,gliner,ov100,289,1195,24.184100418410043,21.3,27.3,61.8,0.602,0.502,0.752,False,0,117/170,1776
jayguard,ru,pii,gliner-nvidia,gliner,base,294,1195,24.602510460251047,21.6,27.6,61.1,0.611,0.516,0.748,False,0,109/170,1582
jayguard,ru,pii,davlan-mbert,hf,base,294,1195,24.602510460251047,21.3,27.8,55.2,0.572,0.469,0.734,False,0,102/170,1552
jayguard,ru,pii,gliner2-vladlinv-ru,gliner2,base,301,1195,25.188284518828453,22.3,28.2,64.6,0.635,0.554,0.745,False,0,56/170,776
jayguard,ru,pii,gliner2-vladlinv,gliner2,base,301,1195,25.188284518828453,22.3,28.1,64.5,0.63,0.547,0.743,False,0,56/170,810
jayguard,ru,pii,stanza-ru,stanza,base,311,1195,26.02510460251046,22.7,29.3,51.5,0.299,0.19,0.696,False,0,145/170,10139
jayguard,ru,pii,gliner2-large,gliner2,base,318,1195,26.610878661087867,23.5,29.6,58.6,0.512,0.394,0.732,False,0,125/170,2770
jayguard,ru,pii,opf-ru,opf,base,320,1195,26.778242677824267,24.0,29.9,49.0,0.46,0.342,0.704,False,0,139/170,3776
jayguard,ru,pii,gliner2-hivetrace-uni,gliner2,base,341,1195,28.535564853556487,25.5,31.3,58.7,0.579,0.489,0.709,False,0,115/170,1906
jayguard,ru,pii,gliner-pii-edge,gliner,base,344,1195,28.786610878661087,25.9,31.6,46.9,0.495,0.402,0.643,False,0,136/170,2274
jayguard,ru,pii,gliner-nvidia-ru,gliner,base,345,1195,28.87029288702929,26.1,31.8,56.2,0.616,0.55,0.702,False,0,94/170,1126
jayguard,ru,pii,pii-shield-onnx,onnx,base,379,1195,31.715481171548117,28.4,35.1,47.7,0.408,0.29,0.692,False,0,132/170,6838
jayguard,ru,pii,traciora,opf,base,401,1195,33.55648535564853,30.6,36.5,53.7,0.467,0.352,0.694,False,0,80/170,2098
jayguard,ru,pii,openmed-nemotron,hf,base,420,1195,35.14644351464435,32.0,38.2,38.8,0.368,0.261,0.628,False,0,141/170,4914
jayguard,ru,pii,gliner-pii-base,gliner,base,440,1195,36.82008368200837,33.5,40.0,43.7,0.474,0.42,0.545,False,0,117/170,1813
jayguard,ru,pii,apararti,opf,base,458,1195,38.32635983263598,35.1,41.7,48.5,0.423,0.312,0.654,False,0,99/170,3514
jayguard,ru,pii,gliner-stream-pii,gliner,base,460,1195,38.49372384937239,35.5,41.7,45.0,0.526,0.479,0.583,False,0,113/170,1237
jayguard,ru,pii,natasha,natasha,base,465,1195,38.91213389121339,35.4,42.3,44.4,0.42,0.338,0.556,False,0,121/170,2684
jayguard,ru,pii,spacy-alrosait,spacy,base,481,1195,40.2510460251046,36.7,43.9,48.2,0.537,0.471,0.623,False,0,98/170,1620
jayguard,ru,pii,opf-ru-v2+sent300,opf,sent300,493,1195,41.25523012552301,37.6,44.6,45.6,0.487,0.398,0.628,False,0,59/170,1425
jayguard,ru,pii,openmed-multilingual,hf,base,493,1195,41.25523012552301,37.9,44.4,28.7,0.404,0.322,0.543,False,0,141/170,3297
jayguard,ru,pii,opf-ru-v2+ov100,opf,ov100,496,1195,41.50627615062761,37.9,45.0,45.5,0.492,0.406,0.623,False,0,56/170,1364
jayguard,ru,pii,opf-ru-v2,opf,base,510,1195,42.67782426778243,39.0,46.1,44.6,0.492,0.41,0.615,False,0,54/170,1302
jayguard,ru,pii,openai-base,opf,base,538,1195,45.02092050209205,41.5,48.6,46.0,0.445,0.354,0.6,False,0,56/170,2104
jayguard,ru,pii,kalyan-ettin,hf,base,568,1195,47.53138075313807,44.2,51.0,29.2,0.365,0.32,0.426,False,0,103/170,2418
jayguard,ru,pii,opf-kz-ru,opf,base,665,1195,55.64853556485355,52.2,58.8,26.7,0.361,0.301,0.45,False,0,82/170,2667
jayguard,ru,pii,gliner-urchade-ru,gliner,base,784,1195,65.60669456066945,62.2,68.7,33.6,0.514,0.65,0.425,False,0,42/170,483
jayguard,ru,pii,gravitee-small,hf,base,841,1195,70.3765690376569,67.2,73.6,22.0,0.255,0.208,0.33,False,0,96/170,3354
jayguard,ru,pii,gliner2-hivetrace-uni-ru,gliner2,base,899,1195,75.23012552301255,72.4,77.8,18.1,0.276,0.384,0.215,False,0,70/170,1065
jayguard,ru,pii,rules-ru,rules,base,1194,1195,99.9163179916318,99.7,100.0,0.1,0.0,0.001,0.0,False,0,16/170,957
jayguard,ru,pii,betterleaks,leaks,base,1195,1195,100.0,100.0,100.0,0.0,0.0,0.0,0.0,False,0,0/170,0
jayguard,ru,pii,gitleaks,leaks,base,1195,1195,100.0,100.0,100.0,0.0,0.0,0.0,0.0,False,0,0/170,0
kiji-en,en,pii,nym-small,onnx,base,172,7623,2.256329529056802,1.9,2.6,96.1,0.907,0.86,0.96,False,0,0/0,0
kiji-en,en,pii,nym-base,hf,base,209,7623,2.7417027417027415,2.4,3.2,95.4,0.901,0.859,0.947,False,0,0/0,0
kiji-en,en,pii,gliner2-fastino,gliner2,base,245,7623,3.2139577594123048,2.8,3.7,96.1,0.878,0.821,0.943,False,8,0/0,0
kiji-en,en,pii,gliner-nvidia,gliner,base,277,7623,3.633739997376361,3.1,4.3,93.1,0.874,0.833,0.919,False,0,0/0,0
kiji-en,en,pii,pplx,pplx,base,310,7623,4.066640430276794,3.5,4.6,95.7,0.863,0.801,0.935,False,0,0/0,0
kiji-en,en,pii,bardsai-eu,onnx,base,319,7623,4.184704184704184,3.7,4.7,89.7,0.842,0.776,0.921,False,0,0/0,0
kiji-en,en,pii,gravitee-small,hf,base,324,7623,4.250295159386068,3.8,4.8,95.3,0.923,0.909,0.937,False,0,0/0,0
kiji-en,en,pii,gliner2-hivetrace-omni,gliner2,base,332,7623,4.3552407188770825,3.9,4.8,95.0,0.883,0.842,0.928,False,3,0/0,0
kiji-en,en,pii,openmed-multilingual,hf,base,368,7623,4.827495736586646,4.3,5.4,93.3,0.894,0.849,0.944,False,0,0/0,0
kiji-en,en,pii,openmed-nemotron,hf,base,627,7623,8.225108225108226,7.6,8.9,89.1,0.856,0.825,0.89,False,0,0/0,0
kiji-en,en,pii,kalyan-ettin,hf,base,681,7623,8.93349075167257,8.3,9.7,86.0,0.845,0.828,0.864,False,0,0/0,0
kiji-en,en,pii,gliner-stream-pii,gliner,base,758,7623,9.94359176177358,9.2,10.7,85.8,0.849,0.854,0.844,False,0,0/0,0
kiji-en,en,pii,mmbert32k,hf,base,979,7623,12.842712842712842,12.1,13.7,77.4,0.845,0.855,0.836,False,0,0/0,0
kiji-en,en,pii,gliner2-large,gliner2,base,1012,7623,13.275613275613276,12.4,14.1,85.9,0.85,0.812,0.892,False,17,0/0,0
kiji-en,en,pii,apararti,opf,base,1114,7623,14.613669159123704,13.6,15.6,84.8,0.825,0.81,0.841,False,0,0/0,0
kiji-en,en,pii,openai-base,opf,base,1158,7623,15.190869736324283,14.1,16.3,84.4,0.81,0.798,0.823,False,0,0/0,0
kiji-en,en,pii,opf-kz-ru,opf,base,1239,7623,16.2534435261708,15.2,17.3,82.8,0.824,0.821,0.827,False,0,0/0,0
kiji-en,en,pii,traciora,opf,base,1531,7623,20.08395644759281,19.0,21.2,76.6,0.794,0.825,0.765,False,0,0/0,0
kiji-en,en,pii,opf-ru-v2,opf,base,1777,7623,23.311032401941493,22.1,24.6,73.6,0.788,0.845,0.738,False,0,0/0,0
kiji-en,en,pii,nuner-zero,gliner,base,1817,7623,23.835760199396564,22.8,24.7,73.7,0.804,0.782,0.828,False,0,0/0,0
kiji-en,en,pii,opf-ru,opf,base,1883,7623,24.701561065197428,23.7,25.7,69.1,0.783,0.877,0.708,False,0,0/0,0
kiji-en,en,pii,gliner25-fastino,gliner2,base,1906,7623,25.003279548734096,23.9,26.1,74.1,0.802,0.862,0.751,False,0,0/0,0
kiji-en,en,pii,stanza-ru,stanza,base,2086,7623,27.36455463728191,26.3,28.4,70.4,0.458,0.359,0.631,False,0,0/0,0
kiji-en,en,pii,gliner2-hivetrace-uni,gliner2,base,2101,7623,27.561327561327563,26.4,28.8,71.4,0.788,0.851,0.733,False,0,0/0,0
kiji-en,en,pii,gliner-multi-v21,gliner,base,2310,7623,30.303030303030305,29.1,31.6,67.3,0.668,0.735,0.612,False,0,0/0,0
kiji-en,en,pii,ru-pii-ner,rupii,base,2470,7623,32.40194149285058,30.8,34.1,66.8,0.715,0.773,0.665,False,0,0/0,0
kiji-en,en,pii,gliner-pii-base,gliner,base,2772,7623,36.36363636363637,35.3,37.5,62.1,0.75,0.836,0.679,False,0,0/0,0
kiji-en,en,pii,davlan-xlmr,hf,base,2863,7623,37.55739210284665,36.7,38.5,60.0,0.646,0.779,0.551,False,0,0/0,0
kiji-en,en,pii,gliner-urchade,gliner,base,2928,7623,38.41007477371114,37.2,39.6,60.1,0.746,0.787,0.709,False,0,0/0,0
kiji-en,en,pii,ner-ru-gherman,hf,base,2930,7623,38.43631116358389,37.5,39.4,56.3,0.591,0.798,0.47,False,0,0/0,0
kiji-en,en,pii,gliner-pii-edge,gliner,base,3004,7623,39.40705758887577,38.1,40.6,59.1,0.718,0.805,0.647,False,0,0/0,0
kiji-en,en,pii,davlan-mbert,hf,base,3205,7623,42.0438147710875,41.3,42.9,56.3,0.63,0.777,0.53,False,0,0/0,0
kiji-en,en,pii,gliner2-vladlinv,gliner2,base,3414,7623,44.78551751279024,43.1,46.5,54.9,0.663,0.843,0.547,False,0,0/0,0
kiji-en,en,pii,ner-ru-yqelz,hf,base,3426,7623,44.942935852026764,44.0,45.9,51.6,0.575,0.733,0.473,False,0,0/0,0
kiji-en,en,pii,pii-shield-onnx,onnx,base,4310,7623,56.53942017578381,55.2,57.9,37.6,0.637,0.899,0.494,False,0,0/0,0
kiji-en,en,pii,ru-legal-ner,hf,base,4821,7623,63.24281778827233,61.7,64.9,28.0,0.554,0.882,0.404,False,0,0/0,0
kiji-en,en,pii,spacy-ru-lg,spacy,base,6048,7623,79.33884297520662,78.1,80.5,20.5,0.243,0.353,0.186,False,0,0/0,0
kiji-en,en,pii,fef2-secret-ru,hf,base,6466,7623,84.8222484586121,83.6,86.1,13.7,0.31,0.92,0.186,False,0,0/0,0
kiji-en,en,pii,natasha,natasha,base,6541,7623,85.80611307884035,84.9,86.7,14.0,0.203,0.744,0.118,False,0,0/0,0
kiji-en,en,pii,rules-ru,rules,base,7003,7623,91.86671913944642,91.2,92.5,7.8,0.317,0.969,0.19,False,0,0/0,0
kiji-en,en,pii,spacy-alrosait,spacy,base,7623,7623,100.0,100.0,100.0,0.0,0.0,0.0,0.0,False,0,0/0,0
kiji-multi,multi,pii,pplx+cpu-int8,pplx,cpu-int8,76,7565,1.004626569729015,0.8,1.3,98.8,0.754,0.61,0.986,False,0,0/0,0
kiji-multi,multi,pii,nym-base,hf,base,188,7565,2.48512888301388,2.2,2.9,95.9,0.904,0.856,0.958,False,0,0/0,0
kiji-multi,multi,pii,nym-small,onnx,base,204,7565,2.696629213483146,2.3,3.1,95.6,0.907,0.861,0.958,False,0,0/0,0
kiji-multi,multi,pii,nym-base+cpu-int8,hf,cpu-int8,258,7565,3.41044282881692,3.0,3.9,94.4,0.903,0.86,0.95,False,0,0/0,0
kiji-multi,multi,pii,pplx,pplx,base,318,7565,4.203569068076669,3.7,4.7,95.6,0.865,0.792,0.952,False,0,0/0,0
kiji-multi,multi,pii,gliner2-fastino,gliner2,base,319,7565,4.216787838730998,3.8,4.7,94.7,0.871,0.814,0.936,False,0,0/0,0
kiji-multi,multi,pii,bardsai-eu,onnx,base,368,7565,4.864507600793126,4.4,5.3,91.0,0.842,0.775,0.921,False,0,0/0,0
kiji-multi,multi,pii,gliner2-hivetrace-omni,gliner2,base,440,7565,5.816259087904825,5.3,6.4,93.0,0.87,0.831,0.912,False,0,0/0,0
kiji-multi,multi,pii,gliner-nvidia,gliner,base,512,7565,6.768010575016524,5.9,7.6,90.6,0.856,0.809,0.908,False,0,0/0,0
kiji-multi,multi,pii,mmbert32k,hf,base,976,7565,12.901520158625248,12.1,13.7,75.6,0.804,0.778,0.831,False,0,0/0,0
kiji-multi,multi,pii,gliner-stream-pii,gliner,base,1251,7565,16.53668208856576,15.4,17.6,78.7,0.809,0.844,0.776,False,0,0/0,0
kiji-multi,multi,pii,openmed-multilingual,hf,base,1263,7565,16.695307336417713,15.8,17.6,79.5,0.825,0.87,0.785,False,0,0/0,0
kiji-multi,multi,pii,gliner2-large,gliner2,base,1495,7565,19.762062128222077,18.7,20.9,78.8,0.803,0.787,0.82,False,0,0/0,0
kiji-multi,multi,pii,kalyan-ettin,hf,base,1516,7565,20.039656311962986,19.0,21.1,71.8,0.752,0.767,0.738,False,0,0/0,0
kiji-multi,multi,pii,openai-base-onnx,onnx,base,1663,7565,21.982815598149372,20.6,23.3,76.7,0.79,0.805,0.777,False,0,0/0,0
kiji-multi,multi,pii,openai-base,opf,base,1677,7565,22.16787838730998,20.7,23.5,76.7,0.789,0.804,0.775,False,0,0/0,0
kiji-multi,multi,pii,apararti,opf,base,1683,7565,22.247191011235955,21.1,23.4,76.0,0.808,0.826,0.791,False,0,0/0,0
kiji-multi,multi,pii,opf-kz-ru,opf,base,1698,7565,22.445472571050892,21.4,23.6,76.1,0.797,0.804,0.789,False,0,0/0,0
kiji-multi,multi,pii,nuner-zero,gliner,base,1857,7565,24.547257105089226,23.4,25.8,74.0,0.764,0.725,0.808,False,0,0/0,0
kiji-multi,multi,pii,openmed-nemotron,hf,base,1889,7565,24.97025776602776,23.8,26.2,69.0,0.68,0.635,0.732,False,0,0/0,0
kiji-multi,multi,pii,opf-ru,opf,base,1919,7565,25.366820885657635,24.4,26.4,66.7,0.758,0.815,0.708,False,0,0/0,0
kiji-multi,multi,pii,gravitee-small,hf,base,1970,7565,26.04097818902842,24.7,27.4,72.1,0.685,0.638,0.739,False,0,0/0,0
kiji-multi,multi,pii,gravitee-small+cpu-int8,hf,cpu-int8,2020,7565,26.701916721744876,25.4,28.1,71.1,0.68,0.635,0.732,False,0,0/0,0
kiji-multi,multi,pii,gliner-multi-v21,gliner,base,2090,7565,27.627230667547916,26.5,28.9,70.7,0.695,0.736,0.658,False,0,0/0,0
kiji-multi,multi,pii,gliner25-fastino,gliner2,base,2248,7565,29.715796430931924,28.4,31.1,69.3,0.755,0.838,0.687,False,0,0/0,0
kiji-multi,multi,pii,gliner2-hivetrace-uni,gliner2,base,2356,7565,31.14342366159947,30.1,32.2,67.9,0.757,0.83,0.696,False,0,0/0,0
kiji-multi,multi,pii,traciora,opf,base,2371,7565,31.341705221414408,29.8,32.7,64.9,0.73,0.798,0.672,False,0,0/0,0
kiji-multi,multi,pii,gliner-urchade,gliner,base,2400,7565,31.725049570389952,30.7,32.9,67.4,0.776,0.79,0.763,False,0,0/0,0
kiji-multi,multi,pii,pii-shield-onnx,onnx,base,2409,7565,31.844018506278918,30.3,33.4,62.5,0.381,0.256,0.743,False,0,0/0,0
kiji-multi,multi,pii,mmbert32k+cpu-int8,hf,cpu-int8,2469,7565,32.63714474553866,31.5,33.7,50.9,0.653,0.72,0.597,False,0,0/0,0
kiji-multi,multi,pii,opf-ru-v2,opf,base,2718,7565,35.928618638466624,34.6,37.5,60.2,0.733,0.849,0.645,False,0,0/0,0
kiji-multi,multi,pii,ner-ru-gherman,hf,base,2965,7565,39.193654990085925,38.2,40.2,55.3,0.576,0.785,0.455,False,0,0/0,0
kiji-multi,multi,pii,ner-ru-gherman-onnx,onnx,base,2989,7565,39.51090548578982,38.6,40.6,55.0,0.572,0.786,0.45,False,0,0/0,0
kiji-multi,multi,pii,davlan-xlmr,hf,base,3106,7565,41.05750165234633,40.3,41.9,57.6,0.625,0.764,0.528,False,0,0/0,0
kiji-multi,multi,pii,davlan-mbert,hf,base,3249,7565,42.9477858559154,42.2,43.7,55.7,0.616,0.758,0.519,False,0,0/0,0
kiji-multi,multi,pii,davlan-mbert+cpu-int8,hf,cpu-int8,3295,7565,43.555849306014544,42.8,44.4,55.3,0.611,0.762,0.51,False,0,0/0,0
kiji-multi,multi,pii,ner-ru-gherman+cpu-int8,hf,cpu-int8,3300,7565,43.62194315928619,42.7,44.7,52.1,0.538,0.79,0.408,False,0,0/0,0
kiji-multi,multi,pii,ru-pii-ner,rupii,base,3421,7565,45.221414408460014,43.4,47.0,53.9,0.662,0.796,0.566,False,0,0/0,0
kiji-multi,multi,pii,gliner-pii-edge,gliner,base,3426,7565,45.28750826173166,43.8,46.8,53.6,0.666,0.751,0.599,False,0,0/0,0
